id,original_title,cast,director,keywords,runtime,genres,vote_average,release_year
10497,bitter moon,Hugh Grant Kristin Scott Thomas Emmanuelle Seigner Peter Coyote Victor Banerjee,Roman Polanski,eroticism wheelchair married couple cruise longing,139,Thriller Drama Romance,6.9,1992
10699,hero,Dustin Hoffman Geena Davis Andy GarcÃ­a Joan Cusack,Stephen Frears,identity custody battle jinx reporter ex-wife,117,Drama Comedy Thriller Mystery,6.2,1992
47821,city of joy,Patrick Swayze Om Puri Pauline Collins Shabana Azmi Ayesha Dharker,Roland JoffÃ©,hope india calcutta leper poor people,132,Drama,6.4,1992
11287,a league of their own,Tom Hanks Geena Davis Madonna Lori Petty Jon Lovitz,Penny Marshall,baseball world war ii sport baseball player female athlete,128,Comedy Drama Family,6.6,1992
10377,my cousin vinny,Joe Pesci Ralph Macchio Marisa Tomei Mitchell Whitfield Fred Gwynne,Jonathan Lynn,prison southern u.s. suspicion cousin court,120,Comedy Drama,7.0,1992
11386,the crying game,Stephen Rea Jaye Davidson Miranda Richardson Forest Whitaker Adrian Dunbar,Neil Jordan,transvestism gay hostage love of one's life northern ireland,112,Romance Crime Drama Thriller,6.7,1992
11066,boomerang,Eddie Murphy Robin Givens Halle Berry David Alan Grier Grace Jones,Reginald Hudlin,role of women ladykiller success ladies' man chefin,117,Drama Comedy Romance,5.5,1992
9529,candyman,Virginia Madsen Tony Todd Xander Berkeley Kasi Lemmons Vanessa Williams,Bernard Rose,investigation urban legend student violence mirror,99,Drama Horror Thriller,6.0,1992
9096,medicine man,Sean Connery Lorraine Bracco JosÃ© Wilker Rodolfo De Alexandre Angelo Barra Moreira,John McTiernan,medicine ant research amazon cancer,106,Adventure,5.8,1992
17494,unlawful entry,Kurt Russell Ray Liotta Madeleine Stowe Roger E. Mosley Ken Lerner,Jonathan Kaplan,corruption prostitute sex jealousy fight,117,Crime Thriller,5.6,1992
14361,captain ron,Kurt Russell Martin Short Mary Kay Place Benjamin Salisbury Meadow Sisto,Thom Eberhardt,monopoly,100,Action Adventure Comedy Family,5.8,1992
13153,rapid fire,Brandon Lee Powers Boothe Nick Mancuso Raymond J. Barry Kate Hodge,Dwight H. Little,undercover cop police corruption drug lord,95,Action Thriller,6.2,1992
11259,far and away,Tom Cruise Nicole Kidman Thomas Gibson Robert Prosky Barbara Babcock,Ron Howard,father murder american dream suspicion of murder lovers kiss,140,Adventure Drama Romance Western,6.2,1992
20763,radio flyer,Elijah Wood Lorraine Bracco Adam Baldwin John Heard Joseph Mazzello,Richard Donner,step father physical abuse abuse,114,Drama,6.3,1992
16136,juice,Omar Epps Tupac Shakur Khalil Kain Jermaine 'Huggy' Hopkins Samuel L. Jackson,Ernest R. Dickerson,street gang black people rap hip-hop violence,96,Action Crime Drama Thriller,7.1,1992
9605,single white female,Bridget Fonda Jennifer Jason Leigh Steven Weber Peter Friedman Stephen Tobolowsky,Barbet Schroeder,female nudity sex remote control puppy basement,107,Thriller,6.0,1992
5237,dust devil,Robert John Burke Chelsea Field Marianne SÃ¤gebrecht William Hootkins Zakes Mokae,Richard Stanley,sex adultery fire allegory isolation,103,Horror Mystery Thriller,6.2,1992
10424,jennifer eight,Andy GarcÃ­a Lance Henriksen Uma Thurman Graham Beckel Kathy Baker,Bruce Robinson,fight blindness and impaired vision victim suspense serial killer,124,Crime Drama Mystery,5.6,1992
12518,honeymoon in vegas,Nicolas Cage James Caan Sarah Jessica Parker Peter Boyle Pat Morita,Andrew Bergman,hawaii gambling debts woman between two men wedding,96,Action Comedy Romance Thriller,5.8,1992
15300,newsies,Christian Bale Bill Pullman Ann-Margret Robert Duvall David Moscow,Kenny Ortega,juvenile crime child empowerment brawl boy singer name change,121,Drama Music Family,6.2,1992
19143,diggstown,"James Woods Louis Gossett, Jr. Bruce Dern Oliver Platt Heather Graham",Michael Ritchie,transporter con man boxing match sport,98,Action Comedy Drama,6.3,1992
12251,mo money,Damon Wayans Stacey Dash Joe Santos John Diehl Harry Lennix,Peter MacDonald,credit card con artist swindler,97,Action Comedy Thriller Crime Romance,5.8,1992
10410,hoffa,Jack Nicholson Danny DeVito Armand Assante J. T. Walsh John C. Reilly,Danny DeVito,policy and organisations power trade union gangster,140,Crime History,5.8,1992
10409,strictly ballroom,Paul Mercurio Tara Morice Bill Hunter Barry Otto Pat Thomson,Baz Luhrmann,father-son relationship dancer experiment,94,Comedy Drama Romance,6.3,1992
85,raiders of the lost ark,Harrison Ford Karen Allen Paul Freeman Ronald Lacey John Rhys-Davies,Steven Spielberg,saving the world riddle nepal himalaya cairo,115,Adventure Action,7.5,1981
699,for your eyes only,Roger Moore Carole Bouquet Chaim Topol Lynn-Holly Johnson Julian Glover,John Glen,london submarine england sea assassin,127,Adventure Action Thriller,6.0,1981
8810,mad max 2,Mel Gibson Bruce Spence Michael Preston Max Phipps Vernon Wells,George Miller,boomerang chase post-apocalyptic dystopia survivor,95,Adventure Action Thriller Science Fiction,7.1,1981
10156,history of the world part i,Mel Brooks Dom DeLuise Madeline Kahn Harvey Korman Cloris Leachman,Mel Brooks,moses roman empire musical stone age music,92,Comedy,6.3,1981
814,an american werewolf in london,David Naughton Jenny Agutter Griffin Dunne John Woodvine Lila Kaye,John Landis,loss of lover intensive care dying and death village and town transformation,97,Horror Comedy,7.0,1981
1103,escape from new york,Kurt Russell Lee Van Cleef Ernest Borgnine Donald Pleasence Isaac Hayes,John Carpenter,taxi street gang u.s. president war veteran hostage,99,Science Fiction Action,6.5,1981
9443,chariots of fire,Ben Cross Ian Charleson Cheryl Campbell Alice Krige Nigel Havers,Hugh Hudson,underdog scotland jewry patriotism olympic games,123,Drama History,6.6,1981
11281,halloween ii,Jamie Lee Curtis Donald Pleasence Charles Cyphers Jeffrey Kramer Lance Guest,Rick Rosenthal,sheriff mask halloween michael myers,92,Horror Thriller,6.4,1981
11027,the postman always rings twice,Jack Nicholson Jessica Lange John Colicos Michael Lerner Anjelica Huston,Bob Rafelson,sex adultery confession based on novel obsession,122,Romance Crime Drama,6.3,1981
13665,arthur,Dudley Moore Liza Minnelli John Gielgud Geraldine Fitzgerald Jill Eikenberry,Steve Gordon,new york city 1980s comic drunk,97,Comedy Drama Romance,6.4,1981
43089,road games,Stacy Keach Jamie Lee Curtis Marion Edward Grant Page Thaddeus Smith,Richard Franklin,australia truck suspense serial killer hitchhiker,101,Thriller Horror Mystery,5.8,1981
10246,porky s,Dan Monahan Mark Herrier Wyatt Knight Cyril O'Reilly Tony Ganios,Bob Clark,male nudity female nudity sex florida virgin,94,Comedy,6.0,1981
18254,reds,Warren Beatty Diane Keaton Edward Herrmann Jack Nicholson Jerzy Kosinski,Warren Beatty,journalist russian revolution 1917,195,Drama History,6.5,1981
11286,the cannonball run,Burt Reynolds Roger Moore Farrah Fawcett Dean Martin Dom DeLuise,Hal Needham,cross country race all-star supporting cast,95,Comedy,6.3,1981
19429,absence of malice,Paul Newman Sally Field Bob Balaban Melinda Dillon Luther Adler,Sydney Pollack,prosecutor newspaper reporter,116,Drama Romance Thriller,6.8,1981
36819,time bandits,John Cleese Sean Connery Shelley Duvall Katherine Helmond Ian Holm,Terry Gilliam,treasure map magic time travel titanic,116,Family Fantasy Science Fiction Adventure Comedy,6.1,1981
9538,scanners,Stephen Lack Jennifer O'Neill Michael Ironside Patrick McGoohan Lawrence Dane,David Cronenberg,telepathy telekinesis mind control psychic power murder,103,Horror Science Fiction Thriller,6.2,1981
10890,stripes,Bill Murray Harold Ramis Warren Oates P.J. Soles Sean Young,Ivan Reitman,date ex-girlfriend us army military spoof,106,Action Comedy,6.5,1981
10540,outland,Sean Connery Peter Boyle Frances Sternhagen James Sikking Kika Markham,Peter Hyams,jupiter wife husband relationship marshal wife dystopia,112,Science Fiction,5.7,1981
24274,dead buried,James Farentino Melody Anderson Jack Albertson Nancy Locke Robert Englund,Gary Sherman,sheriff murder corpse,94,Horror Mystery,5.9,1981
11644,blow out,John Travolta Nancy Allen John Lithgow Dennis Franz Peter Boyden,Brian De Palma,audio tape hitman president elections noises yell,108,Drama Mystery Thriller,7.4,1981
848,dragonslayer,Peter MacNicol Caitlin Clarke Ralph Richardson John Hallam Peter Eyre,Matthew Robbins,secret identity swordplay fight queen virgin,108,Fantasy,6.7,1981
11298,the howling,Patrick Macnee Dennis Dugan Christopher Stone Belinda Balaski Kevin McCarthy,Joe Dante,insane asylum werewolf newswoman,91,Drama Horror,6.3,1981
10627,taps,George C. Scott Timothy Hutton Ronny Cox Sean Penn Tom Cruise,Harold Becker,military academy hostile takeover teenager fighting adult die hard scenario last stand,126,Drama,6.3,1981
10323,clash of the titans,Laurence Olivier Claire Bloom Maggie Smith Jack Gwillim Harry Hamlin,Desmond Davis,riddle mythology greek mythology octopus pegasus,118,Adventure Fantasy Family,6.7,1981
26843,lion of the desert,Anthony Quinn Rod Steiger Oliver Reed Irene Papas Raf Vallone,Moustapha Akkad,italy middle east resistance world war ii libya,173,Action History War,7.3,1981
31593,cutter s way,Jeff Bridges John Heard Lisa Eichhorn Ann Dusenberry Stephen Elliott,Ivan Passer,california prostitute alcohol vietnam witness,105,Drama Mystery Thriller Crime,5.5,1981
24124,the burning,Brian Matthews Leah Ayres Brian Backer Larry Joshua Jason Alexander,Tony Maylam,summer camp woods burned alive camp slasher,91,Horror Thriller,5.9,1981
10725,wolfen,Albert Finney Diane Venora Edward James Olmos Gregory Hines Tom Noonan,Michael Wadleigh,indian wolf transformation investigation horror,115,Drama Horror Thriller,5.6,1981
21137,the decline of western civilization,Alice Bag Claude Bessey Black Flag Don Bolles Dinah Cancer,Penelope Spheeris,punk subculture punk band woman director,100,Documentary Music,7.2,1981
602,independence day,Will Smith Bill Pullman Jeff Goldblum Mary McDonnell Judd Hirsch,Roland Emmerich,spacecraft patriotism countdown invasion independence day,145,Action Adventure Science Fiction,6.6,1996
954,mission impossible,Tom Cruise Jon Voight Emmanuelle BÃ©art Henry Czerny Jean Reno,Brian De Palma,paris london cia terrorist secret identity,110,Adventure Action Thriller,6.5,1996
627,trainspotting,Ewan McGregor Ewen Bremner Jonny Lee Miller Robert Carlyle Kelly Macdonald,Danny Boyle,loss of child drug addiction ecstasy drug dealer junkie,93,Drama Crime,7.6,1996
275,fargo,William H. Macy Frances McDormand Steve Buscemi Peter Stormare Kristin RudrÃ¼d,Joel Coen,cheating ransom salesclerk winter auto,98,Crime Drama Thriller,7.6,1996
9802,the rock,Sean Connery Nicolas Cage Ed Harris John Spencer David Morse,Michael Bay,san francisco fbi gas attack alcatraz hostage situation,136,Action Adventure Thriller,6.8,1996
75,mars attacks ,Jack Nicholson Glenn Close Annette Bening Pierce Brosnan Danny DeVito,Tim Burton,saving the world total destruction magic language white house mars,106,Comedy Fantasy Science Fiction,5.9,1996
454,romeo juliet,Leonardo DiCaprio Claire Danes John Leguizamo Harold Perrineau Pete Postlethwaite,Baz Luhrmann,shakespeare adaptation star crossed lovers teenage romance masquerade shakespeare's romeo and juliet,120,Drama Romance,6.6,1996
10545,the hunchback of notre dame,Tom Hulce Demi Moore Heidi Mollenhauer Tony Jay Kevin Kline,Gary Trousdale|Kirk Wise,sword mockery ugliness cathedral fool,91,Family Fantasy Animation,6.6,1996
9268,eraser,Arnold Schwarzenegger James Caan Vanessa Williams James Coburn Robert Pastorelli,Chuck Russell,suicide ambush showdown hostage traitor,115,Action Drama Mystery Thriller,5.5,1996
11674,101 dalmatians,Glenn Close Jeff Daniels Joely Richardson Joan Plowright Hugh Laurie,Stephen Herek,london fur fashion designer puppy dalmatiner,103,Comedy Family,5.5,1996
9294,phenomenon,John Travolta Kyra Sedgwick Forest Whitaker Robert Duvall Jeffrey DeMunn,Jon Turteltaub,brain tumor telekinesis genius terminal illness doctor,123,Drama Fantasy Romance Science Fiction,6.0,1996
755,from dusk till dawn,George Clooney Quentin Tarantino Harvey Keitel Juliette Lewis Ernest Liu,Robert Rodriguez,dancing brother brother relationship sexual obsession showdown sheriff,108,Horror Action Thriller Crime,6.9,1996
1645,a time to kill,Matthew McConaughey Sandra Bullock Samuel L. Jackson Kevin Spacey Oliver Platt,Joel Schumacher,ku klux klan rape mississippi jurors blackmail,149,Crime Drama Thriller,7.0,1996
199,star trek first contact,James Cromwell Alfre Woodard Alice Krige Neal McDonough Patrick Stewart,Jonathan Frakes,federation starfleet borg enterprise-e cyborg,111,Science Fiction Action Adventure Thriller,6.8,1996
9614,happy gilmore,Adam Sandler Christopher McDonald Julie Bowen Frances Bay Carl Weathers,Dennis Dugan,loss of mother loss of father golf sport taxes,92,Comedy,6.4,1996
4232,scream,David Arquette Neve Campbell Courteney Cox Matthew Lillard Rose McGowan,Wes Craven,halloween gore serial killer slasher tabloid,111,Crime Horror Mystery,6.9,1996
11412,the long kiss goodnight,Geena Davis Samuel L. Jackson Yvonne Zima Craig Bierko Tom Amandes,Renny Harlin,assassination amnesia hostage chase black comedy,120,Action Crime Drama Mystery Thriller,6.4,1996
9390,jerry maguire,Tom Cruise Cuba Gooding Jr. RenÃ©e Zellweger Kelly Preston Alison Armitage,Cameron Crowe,stadium career sport sports agent,139,Comedy Drama Romance,6.5,1996
10830,matilda,Mara Wilson Danny DeVito Embeth Davidtz Rhea Perlman Pam Ferris,Danny DeVito,parents kids relationship difficult childhood telekinesis child prodigy childhood trauma,98,Comedy Family Fantasy,6.8,1996
8840,dragonheart,Dennis Quaid David Thewlis Pete Postlethwaite Dina Meyer Julie Christie,Rob Cohen,kingdom despot immortality village army,103,Fantasy,6.1,1996
9327,the nutty professor,Eddie Murphy Jada Pinkett Smith James Coburn Larry Miller Dave Chappelle,Tom Shadyac,overweight overweight man duringcreditsstinger,95,Fantasy Comedy Romance Science Fiction,5.4,1996
11228,daylight,Sylvester Stallone Amy Brenneman Viggo Mortensen Dan Hedaya Jay O. Sanders,Rob Cohen,taxi taxi driver guard survival disaster,115,Action Adventure Thriller,5.6,1996
409,the english patient,Ralph Fiennes Juliette Binoche Willem Dafoe Kristin Scott Thomas Naveen Andrews,Anthony Minghella,cairo egypt identity amnesia world war ii,162,Drama Romance War,6.9,1996
2320,executive decision,Kurt Russell Steven Seagal Halle Berry John Leguizamo Oliver Platt,Stuart Baird,bomb ransom hostage airplane hijacking,133,Action Adventure Drama Thriller,5.5,1996
664,twister,Helen Hunt Bill Paxton Cary Elwes Jami Gertz Philip Seymour Hoffman,Jan de Bont,wife husband relationship tornado twister oklahoma metereologist,113,Action Adventure Drama,5.9,1996
3595,ransom,Mel Gibson Gary Sinise Delroy Lindo Rene Russo Lili Taylor,Ron Howard,bounty loss of child yellow press fbi baby-snatching,117,Action Thriller,6.2,1996
9894,the cable guy,Jim Carrey Matthew Broderick Leslie Mann Jack Black George Segal,Ben Stiller,prison prostitute karaoke black comedy cable guy,96,Comedy Drama Thriller,5.4,1996
819,sleepers,Robert De Niro Brad Pitt Kevin Bacon Jason Patric Ron Eldard,Barry Levinson,child abuse sadistic sexual abuse pastor repayment,147,Crime Drama Thriller,7.2,1996
10779,the frighteners,Michael J. Fox Jeffrey Combs Jake Busey Chi McBride Trini Alvarado,Peter Jackson,judge architect ghost world hell grim reaper,110,Horror Comedy,6.5,1996
9208,broken arrow,John Travolta Christian Slater Samantha Mathis Delroy Lindo Bob Gunton,John Woo,helicopter river captain underground mexican standoff,108,Action Adventure Drama Thriller,5.5,1996
884,crash,James Spader Deborah Kara Unger Holly Hunter Elias Koteas Rosanna Arquette,David Cronenberg,gay sexual obsession adultery sadistic sexuality,100,Drama Thriller Romance,6.4,1996
10061,escape from l a ,Kurt Russell Stacy Keach Steve Buscemi Pam Grier Cliff Robertson,John Carpenter,prison u.s. president earthquake dystopia attempt to escape,97,Action Adventure Science Fiction Thriller,5.4,1996
1630,the people vs larry flynt,Woody Harrelson Courtney Love Edward Norton Brett Harrelson Donna Hanover,MiloÅ¡ Forman,poison pornography free love aids eroticism,129,Drama,6.5,1996
10547,the arrival,Charlie Sheen Lindsay Crouse Richard Schiff Ron Silver Teri Polo,David Twohy,greenhouse effect global warming extraterrestrial astronomer conspiracy,115,Action Mystery Science Fiction Thriller,5.7,1996
